latitude,longitude,acq_date,acq_time,confidence,frp,year,month,day,index_right,city,country,population,distance_m,distance_km,risk_level
-30.14075,115.12115,2026-05-19,629,n,63.47,2026,5,19,388,Perth,Australia,2141834.0,249773.94324385552,249.7739432438555,Low
-20.70156,120.12157,2026-05-19,631,n,53.5,2026,5,19,388,Perth,Australia,2141834.0,1479322.0801220147,1479.3220801220148,Low
-20.70084,120.1212,2026-05-19,631,n,66.11,2026,5,19,388,Perth,Australia,2141834.0,1479390.0283523116,1479.3900283523117,Low
20.46484,100.54879,2026-05-19,644,n,168.52,2026,5,19,1138,Jinghong,China,642737.0,186484.46520652337,186.48446520652337,Low
20.46697,100.54961,2026-05-19,644,n,104.78,2026,5,19,1138,Jinghong,China,642737.0,186220.65609506643,186.22065609506643,Low
20.51884,102.70475,2026-05-19,644,n,119.35,2026,5,19,1138,Jinghong,China,642737.0,277106.5775372306,277.10657753723063,Low
20.69908,101.21764,2026-05-19,644,n,65.34,2026,5,19,1138,Jinghong,China,642737.0,163424.76966485614,163.42476966485614,Low
21.00722,100.77627,2026-05-19,644,n,61.95,2026,5,19,1138,Jinghong,China,642737.0,119888.5212436814,119.88852124368141,Low
21.01758,100.71442,2026-05-19,644,n,94.75,2026,5,19,1138,Jinghong,China,642737.0,118986.53069429574,118.98653069429574,Low
21.25908,100.44903,2026-05-19,644,n,63.01,2026,5,19,1138,Jinghong,China,642737.0,97805.4240933009,97.8054240933009,Moderate
21.26207,100.44382,2026-05-19,644,n,113.25,2026,5,19,1138,Jinghong,China,642737.0,97709.49970730297,97.70949970730297,Moderate
22.62266,101.40175,2026-05-19,644,n,57.62,2026,5,19,1138,Jinghong,China,642737.0,99924.32780432032,99.92432780432031,Moderate
22.62473,101.40314,2026-05-19,644,n,57.54,2026,5,19,1138,Jinghong,China,642737.0,100213.0714418397,100.2130714418397,Low
22.69631,99.44724,2026-05-19,644,n,52.95,2026,5,19,368,Lincang,China,2257991.0,160698.86968541553,160.69886968541553,Low
22.69926,99.44261,2026-05-19,644,n,52.95,2026,5,19,368,Lincang,China,2257991.0,160610.34551696666,160.61034551696665,Low
22.9456,99.26618,2026-05-19,644,n,195.67,2026,5,19,368,Lincang,China,2257991.0,146112.75123982504,146.11275123982503,Low
27.5457,97.80448,2026-05-19,646,n,122.64,2026,5,19,596,Dayan,China,1253878.0,283067.1653801891,283.06716538018907,Low
53.93738,78.26421,2026-05-19,654,n,59.51,2026,5,19,475,Novosibirsk,Russia,1633851.0,563534.7760001465,563.5347760001465,Low
60.42877,96.51582,2026-05-19,657,n,111.65,2026,5,19,686,Krasnoyarsk,Russia,1092851.0,1019783.4665980096,1019.7834665980096,Low
60.4335,96.25521,2026-05-19,657,n,63.2,2026,5,19,686,Krasnoyarsk,Russia,1092851.0,1009584.9617462654,1009.5849617462654,Low
60.43931,96.25092,2026-05-19,657,n,50.04,2026,5,19,686,Krasnoyarsk,Russia,1092851.0,1010623.4692393023,1010.6234692393024,Low
60.44454,97.55587,2026-05-19,657,n,50.08,2026,5,19,686,Krasnoyarsk,Russia,1092851.0,1074226.103220561,1074.226103220561,Low
60.78026,97.07475,2026-05-19,657,n,55.97,2026,5,19,686,Krasnoyarsk,Russia,1092851.0,1117960.2888963358,1117.9602888963357,Low
17.89172,-93.18522,2026-05-19,724,n,75.56,2026,5,19,1259,Tuxtla,Mexico,578830.0,133028.91857479126,133.02891857479125,Low
22.979,79.9707,2026-05-19,826,n,61.23,2026,5,19,591,Jabalpur,India,1267564.0,23089.878931592706,23.089878931592708,Very High
36.00459,63.52395,2026-05-19,830,n,67.25,2026,5,19,1304,Herāt,Afghanistan,556205.0,269998.0244611291,269.9980244611291,Low
36.00914,63.52815,2026-05-19,830,h,67.25,2026,5,19,1304,Herāt,Afghanistan,556205.0,270777.7821291553,270.7777821291553,Low
36.01047,63.53019,2026-05-19,830,h,92.01,2026,5,19,1304,Herāt,Afghanistan,556205.0,271054.99223140534,271.0549922314053,Low
36.01724,63.61193,2026-05-19,830,n,76.06,2026,5,19,1304,Herāt,Afghanistan,556205.0,276887.03978012764,276.8870397801276,Low
52.48724,69.01917,2026-05-19,835,n,54.5,2026,5,19,693,Astana,Kazakhstan,1078362.0,360279.49243906117,360.2794924390612,Low
61.00022,60.17787,2026-05-19,837,n,57.67,2026,5,19,726,Perm,Russia,1026908.0,786412.4016799,786.4124016799,Low
23.53014,53.29243,2026-05-19,1009,n,99.41,2026,5,19,517,Abu Dhabi,United Arab Emirates,1483000.0,165304.10924113978,165.30410924113977,Low
35.68518,43.8758,2026-05-19,1013,h,102.97,2026,5,19,757,Kirkuk,Iraq,975000.0,65569.1656584201,65.5691656584201,Moderate
52.50648,52.48853,2026-05-19,1015,n,59.73,2026,5,19,651,Samara,Russia,1156659.0,291173.89484859665,291.17389484859666,Low
52.50669,52.50132,2026-05-19,1015,n,88.69,2026,5,19,651,Samara,Russia,1156659.0,292435.646597724,292.435646597724,Low
52.50679,52.5077,2026-05-19,1015,h,88.69,2026,5,19,651,Samara,Russia,1156659.0,293065.98024346575,293.06598024346573,Low
-30.12961,30.10824,2026-05-19,1134,n,55.1,2026,5,19,890,Pietermaritzburg,South Africa,839327.0,72617.30673159481,72.61730673159481,Moderate
-30.05706,29.94565,2026-05-19,1134,n,73.12,2026,5,19,890,Pietermaritzburg,South Africa,839327.0,74613.10673927148,74.61310673927147,Moderate
-30.05648,29.95009,2026-05-19,1134,h,73.12,2026,5,19,890,Pietermaritzburg,South Africa,839327.0,74234.59355514204,74.23459355514204,Moderate
-30.05295,29.94946,2026-05-19,1134,n,73.12,2026,5,19,890,Pietermaritzburg,South Africa,839327.0,73935.81816376174,73.93581816376174,Moderate
-29.23417,30.44183,2026-05-19,1134,n,102.94,2026,5,19,890,Pietermaritzburg,South Africa,839327.0,49322.46449299536,49.32246449299536,High
-20.415,44.74674,2026-05-19,1136,h,64.41,2026,5,19,586,Antananarivo,Madagascar,1275207.0,356797.99366672424,356.79799366672427,Low
-10.18004,27.24922,2026-05-19,1140,n,52.73,2026,5,19,443,Lubumbashi,Congo (Kinshasa),1786397.0,170264.92814647086,170.26492814647085,Low
-9.35518,23.3283,2026-05-19,1140,n,61.42,2026,5,19,271,Mbuji-Mayi,Congo (Kinshasa),2892000.0,361406.82641758816,361.40682641758815,Low
-8.8562,24.91695,2026-05-19,1140,n,143.66,2026,5,19,1271,Kabinda,Congo (Kinshasa),572000.0,309963.22681391845,309.9632268139184,Low
-7.25791,22.79811,2026-05-19,1140,n,78.84,2026,5,19,271,Mbuji-Mayi,Congo (Kinshasa),2892000.0,152937.38636968602,152.937386369686,Low
-7.11864,25.56903,2026-05-19,1140,n,73.44,2026,5,19,1271,Kabinda,Congo (Kinshasa),572000.0,164233.152942925,164.233152942925,Low
-7.05013,26.0314,2026-05-19,1140,n,56.97,2026,5,19,1271,Kabinda,Congo (Kinshasa),572000.0,201140.48943319058,201.1404894331906,Low
-6.94471,22.74613,2026-05-19,1140,n,88.96,2026,5,19,419,Kananga,Congo (Kinshasa),1971704.0,121946.16468683808,121.94616468683807,Low
-6.91901,24.61041,2026-05-19,1140,n,180.6,2026,5,19,1271,Kabinda,Congo (Kinshasa),572000.0,89589.48812095197,89.58948812095197,Moderate
-6.23651,27.97084,2026-05-19,1140,n,56.57,2026,5,19,1009,Uvira,Congo (Kinshasa),726000.0,343020.3893510487,343.02038935104866,Low
-5.43537,27.73987,2026-05-19,1142,n,51.35,2026,5,19,1009,Uvira,Congo (Kinshasa),726000.0,276206.22997050366,276.20622997050367,Low
-4.70257,25.91984,2026-05-19,1142,n,59.23,2026,5,19,1271,Kabinda,Congo (Kinshasa),572000.0,226203.86575986198,226.20386575986197,Low
-4.68678,25.95684,2026-05-19,1142,n,68.15,2026,5,19,1271,Kabinda,Congo (Kinshasa),572000.0,230372.81040823372,230.37281040823373,Low
-4.08311,24.93304,2026-05-19,1142,n,55.25,2026,5,19,1271,Kabinda,Congo (Kinshasa),572000.0,234271.82488859992,234.27182488859992,Low
10.69544,-14.03578,2026-05-19,1327,h,53.05,2026,5,19,469,Conakry,Guinea,1667864.0,138886.12397310225,138.88612397310226,Low
10.81533,-13.84422,2026-05-19,1327,h,53.2,2026,5,19,469,Conakry,Guinea,1667864.0,148447.74806620294,148.44774806620293,Low
11.12919,-14.95877,2026-05-19,1327,h,99.15,2026,5,19,469,Conakry,Guinea,1667864.0,229909.11247976718,229.90911247976717,Low
11.12968,-14.96709,2026-05-19,1327,n,98.12,2026,5,19,469,Conakry,Guinea,1667864.0,230513.53265610605,230.51353265610604,Low
11.13086,-14.96117,2026-05-19,1327,h,60.64,2026,5,19,469,Conakry,Guinea,1667864.0,230221.4521948185,230.2214521948185,Low
11.26803,-14.14837,2026-05-19,1327,n,82.22,2026,5,19,469,Conakry,Guinea,1667864.0,204899.4113885187,204.8994113885187,Low
11.38014,-13.94547,2026-05-19,1327,h,84.16,2026,5,19,469,Conakry,Guinea,1667864.0,213377.2457563204,213.3772457563204,Low
11.38532,-13.95178,2026-05-19,1327,h,84.16,2026,5,19,469,Conakry,Guinea,1667864.0,214047.47613841767,214.04747613841766,Low
11.38627,-13.94699,2026-05-19,1327,h,84.16,2026,5,19,469,Conakry,Guinea,1667864.0,214088.76108033585,214.08876108033584,Low
11.47931,-13.92478,2026-05-19,1327,n,129.51,2026,5,19,469,Conakry,Guinea,1667864.0,224305.96212408252,224.30596212408253,Low
11.48136,-13.91446,2026-05-19,1327,n,71.25,2026,5,19,469,Conakry,Guinea,1667864.0,224419.36025345442,224.4193602534544,Low
11.51385,-13.87987,2026-05-19,1327,n,60.42,2026,5,19,469,Conakry,Guinea,1667864.0,227744.01304033256,227.74401304033256,Low
11.51481,-13.87499,2026-05-19,1327,h,60.42,2026,5,19,469,Conakry,Guinea,1667864.0,227808.85094232587,227.80885094232588,Low
11.51952,-13.88049,2026-05-19,1327,n,55.81,2026,5,19,469,Conakry,Guinea,1667864.0,228391.65353595695,228.39165353595695,Low
11.52007,-13.88077,2026-05-19,1327,n,60.42,2026,5,19,469,Conakry,Guinea,1667864.0,228456.48556346222,228.45648556346222,Low
11.52047,-13.87585,2026-05-19,1327,h,55.81,2026,5,19,469,Conakry,Guinea,1667864.0,228457.44960336908,228.45744960336907,Low
11.52098,-13.87612,2026-05-19,1327,h,60.42,2026,5,19,469,Conakry,Guinea,1667864.0,228517.60351254986,228.51760351254987,Low
11.59431,-12.17256,2026-05-19,1327,h,61.15,2026,5,19,469,Conakry,Guinea,1667864.0,291766.6910630401,291.7666910630401,Low
14.15942,-4.66879,2026-05-19,1327,h,87.27,2026,5,19,822,Bobo-Dioulasso,Burkina Faso,903887.0,342313.1023367875,342.3131023367875,Low
14.16282,-4.66936,2026-05-19,1327,h,87.27,2026,5,19,822,Bobo-Dioulasso,Burkina Faso,903887.0,342708.3259887268,342.7083259887268,Low
14.21164,-4.34025,2026-05-19,1327,h,89.35,2026,5,19,822,Bobo-Dioulasso,Burkina Faso,903887.0,345666.7579244169,345.6667579244169,Low
14.88946,-4.65708,2026-05-19,1327,h,126.98,2026,5,19,822,Bobo-Dioulasso,Burkina Faso,903887.0,425602.839212127,425.602839212127,Low
14.89283,-4.65765,2026-05-19,1327,h,126.98,2026,5,19,822,Bobo-Dioulasso,Burkina Faso,903887.0,425995.36728085706,425.99536728085707,Low
10.41643,-14.28218,2026-05-19,1507,h,66.94,2026,5,19,469,Conakry,Guinea,1667864.0,120583.13936113483,120.58313936113483,Low
10.4386,-14.01496,2026-05-19,1507,h,52.71,2026,5,19,469,Conakry,Guinea,1667864.0,110323.28414765507,110.32328414765507,Low
10.82536,-14.20685,2026-05-19,1507,n,53.46,2026,5,19,469,Conakry,Guinea,1667864.0,158713.39910004352,158.71339910004352,Low
10.83108,-14.20507,2026-05-19,1507,n,59.21,2026,5,19,469,Conakry,Guinea,1667864.0,159253.2060379003,159.2532060379003,Low
10.83187,-14.19825,2026-05-19,1507,n,59.21,2026,5,19,469,Conakry,Guinea,1667864.0,159077.44003276536,159.07744003276537,Low
10.83225,-14.20718,2026-05-19,1507,h,53.46,2026,5,19,469,Conakry,Guinea,1667864.0,159458.71237154503,159.45871237154503,Low
10.87477,-13.74817,2026-05-19,1507,h,52.55,2026,5,19,469,Conakry,Guinea,1667864.0,154507.53447533833,154.50753447533833,Low
10.88954,-14.58567,2026-05-19,1507,h,101.92,2026,5,19,469,Conakry,Guinea,1667864.0,183932.19924861903,183.93219924861904,Low
10.95769,-14.01958,2026-05-19,1507,n,70.25,2026,5,19,469,Conakry,Guinea,1667864.0,167390.96654414703,167.39096654414703,Low
10.95843,-14.01462,2026-05-19,1507,n,100.43,2026,5,19,469,Conakry,Guinea,1667864.0,167361.16293604166,167.36116293604167,Low
10.9585,-14.01245,2026-05-19,1507,h,70.25,2026,5,19,469,Conakry,Guinea,1667864.0,167320.51613997467,167.32051613997467,Low
10.95913,-14.0081,2026-05-19,1507,h,100.43,2026,5,19,469,Conakry,Guinea,1667864.0,167294.49332460196,167.29449332460197,Low
10.95922,-14.00619,2026-05-19,1507,n,74.79,2026,5,19,469,Conakry,Guinea,1667864.0,167262.76699315567,167.26276699315568,Low
10.9654,-14.01345,2026-05-19,1507,n,70.25,2026,5,19,469,Conakry,Guinea,1667864.0,168109.37108746127,168.10937108746128,Low
11.04358,-13.8163,2026-05-19,1507,n,71.92,2026,5,19,469,Conakry,Guinea,1667864.0,173982.92407774102,173.98292407774102,Low
11.04432,-13.80963,2026-05-19,1507,n,56.96,2026,5,19,469,Conakry,Guinea,1667864.0,174018.81414275503,174.01881414275502,Low
11.20125,-14.29128,2026-05-19,1507,n,50.93,2026,5,19,469,Conakry,Guinea,1667864.0,202043.8075333536,202.0438075333536,Low
11.2019,-14.28545,2026-05-19,1507,n,50.93,2026,5,19,469,Conakry,Guinea,1667864.0,201907.66150283918,201.90766150283918,Low
11.57241,-16.27147,2026-05-19,1507,h,52.05,2026,5,19,469,Conakry,Guinea,1667864.0,368442.2378882771,368.4422378882771,Low
11.57386,-16.27077,2026-05-19,1507,h,58.77,2026,5,19,469,Conakry,Guinea,1667864.0,368486.5032787702,368.4865032787702,Low
11.6307,-13.95451,2026-05-19,1507,n,56.25,2026,5,19,469,Conakry,Guinea,1667864.0,241764.9138366805,241.7649138366805,Low
11.80957,-13.7978,2026-05-19,1507,n,65.96,2026,5,19,469,Conakry,Guinea,1667864.0,260765.31829792616,260.76531829792617,Low
11.81033,-13.79085,2026-05-19,1507,h,85.06,2026,5,19,469,Conakry,Guinea,1667864.0,260824.57664799207,260.82457664799205,Low
11.87392,-13.70866,2026-05-19,1507,h,56.61,2026,5,19,469,Conakry,Guinea,1667864.0,267910.6207445231,267.9106207445231,Low
13.47276,-16.28664,2026-05-19,1509,n,50.25,2026,5,19,1368,Touba,Senegal,529176.0,166225.26959259194,166.22526959259193,Low
13.47362,-16.28856,2026-05-19,1509,n,57.92,2026,5,19,1368,Touba,Senegal,529176.0,166188.37949586177,166.18837949586177,Low
13.47897,-16.28742,2026-05-19,1509,n,51.2,2026,5,19,1368,Touba,Senegal,529176.0,165564.51107219455,165.56451107219456,Low
13.47951,-16.28238,2026-05-19,1509,h,80.94,2026,5,19,1368,Touba,Senegal,529176.0,165353.40300896723,165.35340300896723,Low
-32.89087,-57.42118,2026-05-19,1637,h,129.3,2026,5,19,19,Buenos Aires,Argentina,16710000.0,253003.12979401887,253.00312979401886,Low
-32.88931,-57.42078,2026-05-19,1637,h,95.54,2026,5,19,19,Buenos Aires,Argentina,16710000.0,253209.38957832297,253.20938957832297,Low
-29.96329,-57.52848,2026-05-19,1639,n,62.37,2026,5,19,584,Rosario,Argentina,1276000.0,522185.45680583984,522.1854568058399,Low
-29.96297,-57.52167,2026-05-19,1639,h,104.29,2026,5,19,584,Rosario,Argentina,1276000.0,522719.2623990581,522.719262399058,Low
-28.30354,-56.60193,2026-05-19,1639,n,71.07,2026,5,19,558,Porto Alegre,Brazil,1332845.0,637347.0834290105,637.3470834290105,Low
-28.30322,-56.59633,2026-05-19,1639,h,71.07,2026,5,19,558,Porto Alegre,Brazil,1332845.0,636776.2251727688,636.7762251727688,Low
-28.30008,-56.60027,2026-05-19,1639,n,71.63,2026,5,19,558,Porto Alegre,Brazil,1332845.0,637325.2018878765,637.3252018878765,Low
-28.29972,-56.59467,2026-05-19,1639,n,71.63,2026,5,19,558,Porto Alegre,Brazil,1332845.0,636756.2870862425,636.7562870862424,Low
-28.29659,-56.59113,2026-05-19,1639,h,90.13,2026,5,19,558,Porto Alegre,Brazil,1332845.0,636524.2177972703,636.5242177972702,Low
-27.36451,-50.6897,2026-05-19,1639,n,72.95,2026,5,19,445,Curitiba,Brazil,1773718.0,287638.3389196183,287.63833891961826,Low
-12.60197,-44.52398,2026-05-19,1643,h,164.29,2026,5,19,342,Salvador,Brazil,2417678.0,672796.0846273822,672.7960846273822,Low
-11.27512,-49.46452,2026-05-19,1643,n,79.44,2026,5,19,685,Goiânia,Brazil,1093007.0,620787.9904736581,620.787990473658,Low
-11.27458,-49.46081,2026-05-19,1643,h,79.44,2026,5,19,685,Goiânia,Brazil,1093007.0,620833.9689791967,620.8339689791967,Low
-10.08953,-46.26577,2026-05-19,1643,h,110.35,2026,5,19,864,Teresina,Brazil,868075.0,680314.6934126735,680.3146934126736,Low
-10.08613,-46.26632,2026-05-19,1643,h,193.53,2026,5,19,864,Teresina,Brazil,868075.0,680031.9448504578,680.0319448504579,Low
-10.08556,-46.26263,2026-05-19,1643,n,59.71,2026,5,19,864,Teresina,Brazil,868075.0,679746.8644678338,679.7468644678338,Low
-10.08216,-46.26318,2026-05-19,1643,h,59.71,2026,5,19,864,Teresina,Brazil,868075.0,679464.1059930796,679.4641059930796,Low
-10.08158,-46.25949,2026-05-19,1643,n,59.71,2026,5,19,864,Teresina,Brazil,868075.0,679178.1084733004,679.1781084733003,Low
-9.97392,-52.41132,2026-05-19,1643,n,66.04,2026,5,19,685,Goiânia,Brazil,1093007.0,844251.3650118507,844.2513650118507,Low
-9.97006,-52.41184,2026-05-19,1643,h,158.57,2026,5,19,685,Goiânia,Brazil,1093007.0,844672.1978092284,844.6721978092285,Low
-9.96687,-52.41722,2026-05-19,1643,n,96.94,2026,5,19,685,Goiânia,Brazil,1093007.0,845249.2429570267,845.2492429570267,Low
-9.9662,-52.41237,2026-05-19,1643,n,158.57,2026,5,19,685,Goiânia,Brazil,1093007.0,845093.5083189565,845.0935083189564,Low
-9.95427,-52.46872,2026-05-19,1643,n,53.68,2026,5,19,685,Goiânia,Brazil,1093007.0,848943.1655312153,848.9431655312153,Low
-9.95229,-52.46724,2026-05-19,1643,n,143.09,2026,5,19,685,Goiânia,Brazil,1093007.0,849076.7624937908,849.0767624937909,Low
-9.95107,-52.47417,2026-05-19,1643,n,53.68,2026,5,19,685,Goiânia,Brazil,1093007.0,849526.8254722316,849.5268254722316,Low
-9.9504,-52.46927,2026-05-19,1643,n,53.68,2026,5,19,685,Goiânia,Brazil,1093007.0,849365.6574873019,849.3656574873019,Low
-8.82415,-47.13587,2026-05-19,1643,n,50.2,2026,5,19,864,Teresina,Brazil,868075.0,637634.5291767943,637.6345291767943,Low
61.34429,112.80096,2026-05-19,1720,h,57.92,2026,5,19,1165,Irkutsk,Russia,623736.0,2081424.416833919,2081.424416833919,Low
61.35073,112.8002,2026-05-19,1720,h,57.92,2026,5,19,1165,Irkutsk,Russia,623736.0,2082716.8270400942,2082.7168270400944,Low
-38.28788,-72.08258,2026-05-19,1817,n,53.02,2026,5,19,1020,Concepción,Chile,719944.0,231626.5850552902,231.6265850552902,Low
-37.9405,-72.32079,2026-05-19,1817,n,91.7,2026,5,19,1020,Concepción,Chile,719944.0,175783.56829772572,175.78356829772574,Low
-37.92142,-72.13417,2026-05-19,1817,n,79.82,2026,5,19,1020,Concepción,Chile,719944.0,184061.47184279817,184.06147184279817,Low
-37.75953,-71.95385,2026-05-19,1817,n,78.48,2026,5,19,1020,Concepción,Chile,719944.0,178639.16268306447,178.63916268306446,Low
-37.75497,-71.94852,2026-05-19,1817,n,78.48,2026,5,19,1020,Concepción,Chile,719944.0,178578.69322395482,178.57869322395482,Low
-37.28892,-73.00366,2026-05-19,1817,n,98.59,2026,5,19,1020,Concepción,Chile,719944.0,64487.67971139469,64.48767971139469,Moderate
-37.28574,-73.01391,2026-05-19,1817,n,110.32,2026,5,19,1020,Concepción,Chile,719944.0,63959.69194622713,63.95969194622713,Moderate
-37.28479,-73.00439,2026-05-19,1817,n,98.59,2026,5,19,1020,Concepción,Chile,719944.0,63905.10105012429,63.905101050124294,Moderate
-32.8023,-55.34986,2026-05-19,1817,n,81.15,2026,5,19,458,Montevideo,Uruguay,1719453.0,296870.9489561917,296.87094895619174,Low
-32.79794,-55.35638,2026-05-19,1817,n,63.16,2026,5,19,458,Montevideo,Uruguay,1719453.0,297193.5758808588,297.1935758808588,Low
-32.79676,-55.35184,2026-05-19,1817,h,81.15,2026,5,19,458,Montevideo,Uruguay,1719453.0,297499.16406381805,297.49916406381806,Low
-29.65037,-59.25565,2026-05-19,1819,n,72.14,2026,5,19,584,Rosario,Argentina,1276000.0,457678.088766552,457.678088766552,Low
-27.9071,-56.11148,2026-05-19,1819,h,131.63,2026,5,19,558,Porto Alegre,Brazil,1332845.0,607007.6069569798,607.0076069569799,Low
-27.64275,-56.19404,2026-05-19,1819,n,72.9,2026,5,19,558,Porto Alegre,Brazil,1332845.0,630579.5348694903,630.5795348694903,Low
-27.64146,-56.18892,2026-05-19,1819,h,72.9,2026,5,19,558,Porto Alegre,Brazil,1332845.0,630158.2925339624,630.1582925339624,Low
-27.64086,-56.18513,2026-05-19,1819,n,69.84,2026,5,19,558,Porto Alegre,Brazil,1332845.0,629825.1245673421,629.8251245673421,Low
-27.61697,-56.16878,2026-05-19,1819,n,114.37,2026,5,19,558,Porto Alegre,Brazil,1332845.0,629689.6998144079,629.6896998144078,Low
-27.61435,-56.15844,2026-05-19,1819,n,81.77,2026,5,19,558,Porto Alegre,Brazil,1332845.0,628845.7719756716,628.8457719756716,Low
-27.60967,-56.16554,2026-05-19,1819,h,114.37,2026,5,19,558,Porto Alegre,Brazil,1332845.0,629822.670748881,629.8226707488809,Low
-27.5344,-55.99847,2026-05-19,1819,h,56.19,2026,5,19,558,Porto Alegre,Brazil,1332845.0,618463.0674569276,618.4630674569277,Low
-26.97862,-60.80274,2026-05-19,1819,n,88.5,2026,5,19,813,Santiago del Estero,Argentina,911506.0,398583.5447104078,398.5835447104078,Low
-26.97825,-60.80352,2026-05-19,1819,n,62.63,2026,5,19,813,Santiago del Estero,Argentina,911506.0,398511.24558481714,398.5112455848171,Low
-26.1806,-61.19777,2026-05-19,1821,n,65.2,2026,5,19,813,Santiago del Estero,Argentina,911506.0,395977.10765271395,395.9771076527139,Low
-26.17981,-61.20051,2026-05-19,1821,n,66.85,2026,5,19,813,Santiago del Estero,Argentina,911506.0,395763.5743197945,395.7635743197945,Low
-26.17714,-61.20453,2026-05-19,1821,n,65.2,2026,5,19,813,Santiago del Estero,Argentina,911506.0,395545.58683282684,395.5455868328268,Low
-26.17632,-61.20729,2026-05-19,1821,n,60.65,2026,5,19,813,Santiago del Estero,Argentina,911506.0,395332.4775074063,395.33247750740634,Low
-26.17594,-61.19901,2026-05-19,1821,n,65.2,2026,5,19,813,Santiago del Estero,Argentina,911506.0,396150.69310464273,396.15069310464276,Low
-26.17515,-61.20176,2026-05-19,1821,n,66.85,2026,5,19,813,Santiago del Estero,Argentina,911506.0,395936.5415393298,395.9365415393298,Low
-13.65688,-73.14411,2026-05-19,1826,n,57.24,2026,5,19,737,Arequipa,Peru,1008290.0,363206.67361312674,363.2066736131267,Low
13.60378,-84.02154,2026-05-19,1832,n,65.27,2026,5,19,710,Managua,Nicaragua,1051236.0,299489.1884268756,299.4891884268756,Low
13.64188,-84.09225,2026-05-19,1832,n,76.0,2026,5,19,710,Managua,Nicaragua,1051236.0,295515.6371366741,295.51563713667406,Low
15.31598,-86.2961,2026-05-19,1834,n,204.72,2026,5,19,649,Tegucigalpa,Honduras,1157509.0,172099.1789392573,172.0991789392573,Low
16.03665,-91.86824,2026-05-19,1834,n,57.96,2026,5,19,1259,Tuxtla,Mexico,578830.0,161927.86442564533,161.92786442564534,Low
16.03922,-91.86642,2026-05-19,1834,n,78.91,2026,5,19,1259,Tuxtla,Mexico,578830.0,161949.38321630665,161.94938321630664,Low
16.04058,-91.86034,2026-05-19,1834,h,71.87,2026,5,19,1259,Tuxtla,Mexico,578830.0,162451.2208017674,162.4512208017674,Low
17.03086,-89.94032,2026-05-19,1834,n,52.53,2026,5,19,1021,San Pedro Sula,Honduras,719064.0,276994.60017880425,276.99460017880426,Low
17.03247,-89.93267,2026-05-19,1834,n,93.99,2026,5,19,1021,San Pedro Sula,Honduras,719064.0,276459.5689809927,276.4595689809927,Low
17.81962,-90.63872,2026-05-19,1834,n,57.67,2026,5,19,1259,Tuxtla,Mexico,578830.0,302591.5639524701,302.5915639524701,Low
17.83928,-93.11796,2026-05-19,1834,n,77.84,2026,5,19,1259,Tuxtla,Mexico,578830.0,126676.79152819725,126.67679152819726,Low
17.8415,-93.11712,2026-05-19,1834,h,92.56,2026,5,19,1259,Tuxtla,Mexico,578830.0,126936.33560003093,126.93633560003093,Low
17.8704,-91.94405,2026-05-19,1834,n,91.39,2026,5,19,1259,Tuxtla,Mexico,578830.0,184452.45718998465,184.45245718998464,Low
18.28975,-91.15331,2026-05-19,1834,h,65.1,2026,5,19,1259,Tuxtla,Mexico,578830.0,282776.6330064341,282.77663300643405,Low
18.35935,-91.70078,2026-05-19,1834,n,59.57,2026,5,19,1259,Tuxtla,Mexico,578830.0,245014.08551581358,245.01408551581358,Low
18.3604,-91.69598,2026-05-19,1834,h,59.57,2026,5,19,1259,Tuxtla,Mexico,578830.0,245452.33611170598,245.452336111706,Low
18.36106,-91.70094,2026-05-19,1834,n,59.33,2026,5,19,1259,Tuxtla,Mexico,578830.0,245156.22395276232,245.1562239527623,Low
18.36213,-91.69616,2026-05-19,1834,h,59.33,2026,5,19,1259,Tuxtla,Mexico,578830.0,245594.64496848898,245.59464496848898,Low
19.82888,-88.94148,2026-05-19,1834,n,50.31,2026,5,19,835,Mérida,Mexico,892363.0,154635.27913780074,154.63527913780075,Low
20.31329,-89.24047,2026-05-19,1834,h,55.25,2026,5,19,835,Mérida,Mexico,892363.0,88292.29796071211,88.2922979607121,Moderate
20.84733,-89.89234,2026-05-19,1836,h,95.42,2026,5,19,835,Mérida,Mexico,892363.0,33820.969705255106,33.8209697052551,High
31.46953,-88.93983,2026-05-19,1838,n,62.56,2026,5,19,808,New Orleans,United States,918752.0,212274.15483391038,212.2741548339104,Low
31.47072,-88.93393,2026-05-19,1838,n,62.56,2026,5,19,808,New Orleans,United States,918752.0,212748.1209209182,212.7481209209182,Low
31.47191,-88.92804,2026-05-19,1838,n,54.72,2026,5,19,808,New Orleans,United States,918752.0,213222.5897195603,213.2225897195603,Low
31.47344,-88.94086,2026-05-19,1838,n,62.56,2026,5,19,808,New Orleans,United States,918752.0,212651.3289642787,212.65132896427872,Low
31.47463,-88.93496,2026-05-19,1838,n,62.56,2026,5,19,808,New Orleans,United States,918752.0,213124.4803622754,213.12448036227542,Low
31.47556,-88.95071,2026-05-19,1838,n,58.2,2026,5,19,808,New Orleans,United States,918752.0,212323.83811740464,212.32383811740465,Low
31.47582,-88.92908,2026-05-19,1838,n,54.72,2026,5,19,808,New Orleans,United States,918752.0,213597.55781503557,213.59755781503557,Low
31.47636,-88.94678,2026-05-19,1838,n,58.2,2026,5,19,808,New Orleans,United States,918752.0,212638.07147388253,212.63807147388255,Low
